IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
631,0.7243157984482905,,normal_rg,normal_fc_semi_permissive,-0.018438412871529808,both_tolerable,0.0,1.113000238656758,,,,,0.7058773855767607,,
676,0.4987987289777571,,normal_rg,normal_fc_semi_permissive,-0.061599197607822176,both_tolerable,1.1576348337032387,0.8916609243998318,,,,,0.43719953136993495,,
696,0.6303600323624595,,normal_rg,normal_fc_semi_permissive,0.01130578681785166,both_tolerable,0.0,1.739843048383334,,,,,0.6416658191803112,,
752,0.5856114949368065,,normal_rg,normal_fc_semi_permissive,0.13141959834303296,both_tolerable,0.0,0.5,,,,,0.7170310932798395,,
760,0.7184318282425852,,normal_rg,normal_fc_semi_permissive,-0.03670098955154999,both_tolerable,0.0,1.0541954870895625,,,,,0.6817308386910352,,
793,0.7084307131049421,,normal_rg,normal_fc_semi_permissive,0.009764346863446627,both_tolerable,0.8437861682062879,2.7741306352170945,,,,,0.7181950599683887,,
836,0.7438879393624136,,normal_rg,normal_fc_semi_permissive,-0.024936943956594293,both_tolerable,0.9004562916672442,0.5,,,,,0.7189509954058193,,
854,0.6313070183361936,,normal_rg,normal_fc_semi_permissive,0.008974558647948494,both_tolerable,1.2734375,0.63671875,,,,,0.6402815769841421,,
887,0.550806599263584,,normal_rg,normal_fc_semi_permissive,0.005129194755808197,both_tolerable,0.7890625,0.0,,,,,0.5559357940193922,,
937,0.6849258025439128,,normal_rg,normal_fc_semi_permissive,-0.03917475404845283,both_tolerable,1.390625,2.160392872438078,,,,,0.64575104849546,,
965,0.4815496709495456,,normal_rg,normal_fc_semi_permissive,0.03608973022207518,both_tolerable,1.4820293967437015,5.215854595380919,,,,,0.5176394011716208,,
13,0.5726432920428302,,normal_rg,normal_fc_permissive,-0.018913017001079724,both_tolerable,2.0859375,1.1031404921008474,,,,,,0.5537302750417504,
28,0.6709658928059616,,normal_rg,normal_fc_permissive,-0.01621190344425949,both_tolerable,1.0737001589130926,0.8375058302035873,,,,,,0.6547539893617021,
44,0.15628892971009903,,normal_rg,normal_fc_permissive,0.0801651182676685,found_but_wrong,0.58984375,26.54707531238802,,,,,,0.23645404797776753,
90,0.6790472676587546,,normal_rg,normal_fc_permissive,-0.004802426135674387,both_tolerable,0.66015625,0.5,,,,,,0.6742448415230802,
