IMG_ID,dice_artery,artery_voxels,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
437,0.5855821907881388,40528.0,False,True,False,False,0.8532541254157887,1.0982191061341653,"(106, 165, 188)","(119, 133, 215)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
347,,,False,False,False,False,56.419197164757854,54.036486696779704,"(47, 120, 268)","(42, 92, 261)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
241,0.6562337095864762,40848.0,False,True,True,False,0.0,1.3756324007354308,"(85, 140, 118)","(105, 103, 166)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
556,0.0,0.0,False,True,False,False,0.87109375,1.0043925135568577,"(85, 153, 174)","(104, 117, 227)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
539,0.6359148595982812,26422.0,False,True,True,False,0.0,1.2179735106545833,"(102, 162, 112)","(109, 128, 152)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
215,0.37777201880715267,8373.0,False,True,False,True,1.8927746366631482,0.0,"(93, 169, 187)","(114, 142, 225)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
552,0.5597194827964058,17034.0,False,True,False,False,1.1048543456039805,1.2689962815154345,"(85, 175, 187)","(103, 144, 233)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
797,0.32341092562113016,98959.0,False,True,False,False,1.2734375,1.029961908617559,"(117, 161, 196)","(134, 124, 214)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
702,,,False,False,False,False,22.74794516872709,31.82744159067781,"(40, 163, 233)","(59, 114, 203)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
508,0.4123901600150997,68637.0,False,True,False,False,2.203125,0.734375,"(104, 150, 165)","(116, 113, 186)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
30,0.6816269738545172,26424.0,False,True,True,False,0.0,2.0560980186994975,"(96, 152, 167)","(121, 129, 218)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
